pid,parameter,optimal_x
3,[1.0679978593725212],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9822525659637947],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9741998395804472],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.05542504777897],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.044328161237621],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9366050629268733],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.94281039439109],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0535835313858555],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9610369284507397],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9637935510362188],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9584608322350109],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9298718932898241],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.033522402917849],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9259016321209453],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.924189024761351],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0748444342914618],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9182013511387644],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.901503050867981],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9234447429869832],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0336603933460928],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0208366056404696],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0698012874281337],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9053590536678984],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0587311334166696],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0715783666317455],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0752217066639373],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.099480686568868],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9789450061760886],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0907688005098273],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9391989552192544],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0621033464002023],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9688782746230609],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0551805442276763],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9069212561975768],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9237524100556024],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9355066783672709],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0878668479163158],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.045341284676935],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.090196754655381],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0327094011607652],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9374993342393599],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0107002944405357],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0778267320133954],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.031205995557469],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.040555985009096],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.018470981435066],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9488316179534864],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9247444050703916],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9622117887068662],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0748144704340328],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9324517251722849],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0834438736674439],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9432618343398499],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0776219423472162],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9498833598335124],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.977609242589011],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0509004843739753],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0545250766750571],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9291068775855967],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.067648459346198],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0289198274889602],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0579970307308186],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9597210512077002],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0123451330627107],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9502623470391758],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9111542304923036],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0294073304220053],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0537179069279237],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0645106521051986],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0733245140568781],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0590351404922378],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.985831816453406],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9818754275801143],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.954921028405717],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0204430294224625],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9354159334138419],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9350721312407106],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.089292768143888],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9850511938085482],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9077675882168961],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9483765054523824],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.049967280201899],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.078836470652077],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9749981430533332],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9285341646399937],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9496403457472212],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.036575130532654],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9003699976261589],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.094981541419293],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9512866605818291],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9807664912201928],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9184099973874856],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0737500911842581],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9184559445166023],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9299010002843743],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0140309864471335],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9625345809358222],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.028771985407778],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9601319145990165],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9883899134336169],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.060888253370329],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0223803509951823],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.09149925932024],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9427507847904557],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9801245477451572],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9216596075557071],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9201856421189578],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9541457360720046],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9274622608310679],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0387643650614993],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9519033251657234],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9532027572705943],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.081880122001586],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9631607624756463],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0188847646913555],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9412035384220188],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.93482623098784],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0978829896721334],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0840250506523015],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9708406471056972],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9653111949445282],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0179141644717589],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9860840501776593],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.036678482067207],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9540943577753788],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9423204513515414],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9057960902819906],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0362812001314148],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0797414265699377],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0778102301770645],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9305603902534556],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0509763884651773],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9093352864887759],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9769106571662163],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9534167730437991],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9353873338574155],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.041683577898503],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.019695864823129],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9412551672200135],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0726207868511606],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0410554141857031],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9696767210555131],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9822619239588424],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9521578938522545],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0181257550300686],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9569126937373903],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0417323177602906],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0891603007399344],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9258716533440017],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0423733116294307],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9032023121665254],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9475947891766274],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9126520498347309],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9030656791654564],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0243335996085698],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0239580877800947],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0791828826747705],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9733715250039923],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0366617070462172],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9112406216910867],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.028971598922642],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.930364865736239],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9189911145163311],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9823420518324981],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9610427795552063],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0323698614317975],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9556148993358007],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9454941088644165],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9319046750464276],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0414778102087647],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.974464472998589],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9194578217713946],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0405650882560282],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0413951482985964],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0193772762342408],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0531716767866655],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9056934129361015],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0185059849390992],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9531090672991189],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9755026207971497],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9559258270866533],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9445074100388404],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0991383492451177],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9384540028789431],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0939911540480485],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0832133827125807],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9589641364265415],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9014054500328299],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9740228015736176],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9145816193006042],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9740731430930163],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0119620767260042],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9532919126402656],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9685680032405717],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9888691550262505],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0540726238609832],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0591491977956504],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.942625723705788],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9655739559124772],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9019600527115296],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9855730699946125],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9348983416770035],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9751026501748388],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0124869647925672],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9392191564998079],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0133054366104663],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.985069245509613],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0629573859638626],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9255933181732928],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.029872378658754],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9615694700794838],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0492478699568093],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9489566981347181],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0642274177753408],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.091269252982275],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0463221211514566],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9007711738055193],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0717860849202392],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9223684121016891],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9688005377595974],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0600134656252347],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0913847872853224],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0849838113117307],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9682657428235939],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0132590392569243],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9858729850028682],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9261640570473251],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9741016382954748],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0995423993954976],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.068139517897759],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9027133117564234],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0786751201602478],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9005069145296184],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0402438246406527],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.082514569618172],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9109933591136705],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0500666700029087],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9884868759801488],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0421339494297488],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.961478534259983],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.066176011142352],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9442643280782861],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9152896553749986],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9100522093168062],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9147873270216247],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9478503083107607],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0526523499802507],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0774000492973674],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0731347309427552],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9122123932902233],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.026720711137063],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0771259425464068],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0339687929156245],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.098141056960703],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0562118559965348],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.90550380397033],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0261520349526436],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9869693711865508],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.986090363856112],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9545765536095909],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9222644560616646],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9327736090361282],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0112223968115894],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9453971297241037],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0542090751226876],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0955383412625315],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9444240330335216],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0106395675038795],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0915554447997973],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0261727068283029],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9132750866430334],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9732110235106356],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9728465043961286],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0134011718875224],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9885280416263902],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0819108535035786],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0997737011756863],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9454978126185316],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9654643905661998],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9026721837465534],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0860560265814176],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9015209759264359],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9303845258124129],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9711187527773933],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9834076911986147],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9459976165786574],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9038504118210393],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0746074466940458],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.078954838312846],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0913878691025753],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0647886529018762],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0103746659632147],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9199538788003031],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9800640449272495],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9430823170167336],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.934968992046093],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9411387105248638],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9646523545126767],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0192440350374103],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9184202384509724],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9342718394371535],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.071910885846604],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9299081256191821],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0250421534607344],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0568566287126813],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0542576277585325],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9038234584394628],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9291769322028552],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9514350550646823],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9173622709106461],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0695363221505159],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.089221195946703],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0635430652251114],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9302299371272884],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9553207388880521],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0690363338805746],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9135938732148244],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0967945442619642],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9201654545347793],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9501693602110787],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0240936005753616],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9104845531991969],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0589196782082966],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9058212342553719],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9718031858244786],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9595162370631007],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0712652480463896],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9200127243371935],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9724478906254835],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0333785441584218],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9452771996273015],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0543538831641717],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0249538063653822],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9259349243679477],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9730858013200229],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0787157811809593],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9337171059173414],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0437913622394621],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9861901593374319],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0218327218612342],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0478222850614298],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9688117532758179],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9111852006744666],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0880318964846911],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.089608086926041],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9378089731613733],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9185146231232845],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[1.0115738147349622],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.9158464920225946],"[0.0, 0.0, 0.0, 0.0, 0.0]"
3,[0.930669517959999],"[0.0, 0.0, 0.0, 0.0, 0.0]"
